State,Crime_Type,Year,Cases
Assam,Kidnapping & Abduction,2004,3197
Assam,Murder,2004,803
Assam,Rape,2004,522
Assam,Riots,2004,709
Assam,Robbery,2004,1062
Assam,Theft,2004,20703
Assam,Burglary,2005,2265
Assam,Dacoity,2005,32
Assam,Dowry Deaths,2005,186
Assam,Kidnapping & Abduction,2005,2553
Assam,Murder,2005,752
Assam,Rape,2005,203
Assam,Riots,2005,711
Assam,Robbery,2005,562
Assam,Theft,2005,10872
Assam,Burglary,2006,1202
Assam,Dacoity,2006,60
Assam,Dowry Deaths,2006,67
Assam,Kidnapping & Abduction,2006,2885
Assam,Murder,2006,1002
Assam,Rape,2006,809
Assam,Riots,2006,432
Assam,Robbery,2006,360
Assam,Theft,2006,18029
Assam,Burglary,2007,1462
Assam,Dacoity,2007,86
Assam,Dowry Deaths,2007,188
Assam,Kidnapping & Abduction,2007,2790
Assam,Murder,2007,1072
Assam,Rape,2007,754
Assam,Riots,2007,454
Assam,Robbery,2007,283
Assam,Theft,2007,7335
Assam,Burglary,2008,3124
Assam,Dacoity,2008,4
Assam,Dowry Deaths,2008,206
Assam,Kidnapping & Abduction,2008,2346
Assam,Murder,2008,946
Assam,Rape,2008,62
Assam,Riots,2008,792
Assam,Robbery,2008,499
Assam,Theft,2008,12765
Assam,Burglary,2009,3149
Assam,Dacoity,2009,52
Assam,Dowry Deaths,2009,123
Assam,Kidnapping & Abduction,2009,2263
Assam,Murder,2009,1084
Assam,Rape,2009,810
Assam,Riots,2009,288
Assam,Robbery,2009,568
Assam,Theft,2009,32405
Assam,Burglary,2010,2282
Assam,Dacoity,2010,63
Assam,Dowry Deaths,2010,227
Assam,Kidnapping & Abduction,2010,454
Assam,Murder,2010,829
Assam,Rape,2010,251
Assam,Riots,2010,413
Assam,Robbery,2010,399
Assam,Theft,2010,13606
Assam,Burglary,2011,3124
Assam,Dacoity,2011,45
Assam,Dowry Deaths,2011,267
Assam,Kidnapping & Abduction,2011,2815
Assam,Murder,2011,1914
Assam,Rape,2011,1390
Assam,Riots,2011,240
Assam,Robbery,2011,477
Assam,Theft,2011,28432
Assam,Burglary,2012,6558
Assam,Dacoity,2012,61
Assam,Dowry Deaths,2012,184
Assam,Kidnapping & Abduction,2012,2856
Assam,Murder,2012,1082
Assam,Rape,2012,514
Assam,Riots,2012,372
Assam,Robbery,2012,595
Assam,Theft,2012,8752
Assam,Burglary,2013,1569
Assam,Dacoity,2013,19
Assam,Dowry Deaths,2013,59
Assam,Kidnapping & Abduction,2013,1598
Assam,Murder,2013,610
Assam,Rape,2013,674
Assam,Riots,2013,324
Assam,Robbery,2013,1361
Assam,Theft,2013,12324
Assam,Burglary,2014,4715
Assam,Dacoity,2014,41
Assam,Dowry Deaths,2014,202
Assam,Kidnapping & Abduction,2014,2710
Assam,Murder,2014,578
Assam,Rape,2014,633
Assam,Riots,2014,485
Assam,Robbery,2014,582
Assam,Theft,2014,14639
Assam,Burglary,2015,4226
Assam,Dacoity,2015,23
Assam,Dowry Deaths,2015,144
Assam,Kidnapping & Abduction,2015,1596
Assam,Murder,2015,1799
Assam,Rape,2015,480
Assam,Riots,2015,285
Assam,Robbery,2015,864
Assam,Theft,2015,14509
Assam,Burglary,2016,2237
Assam,Dacoity,2016,66
Assam,Dowry Deaths,2016,138
Assam,Kidnapping & Abduction,2016,2161
Assam,Murder,2016,337
Assam,Rape,2016,487
Assam,Riots,2016,477
Assam,Robbery,2016,324
Assam,Theft,2016,18389
Assam,Burglary,2017,3532
Assam,Dacoity,2017,72
Assam,Dowry Deaths,2017,122
Assam,Kidnapping & Abduction,2017,1983
Assam,Murder,2017,1386
Assam,Rape,2017,553
Assam,Riots,2017,704
Assam,Robbery,2017,652
Assam,Theft,2017,13637
Assam,Burglary,2018,1228
Assam,Dacoity,2018,34
Assam,Dowry Deaths,2018,116
Assam,Kidnapping & Abduction,2018,2063
Assam,Murder,2018,830
Assam,Rape,2018,152
Assam,Riots,2018,736
Assam,Robbery,2018,109
Assam,Theft,2018,23839
Assam,Burglary,2019,2669
Assam,Dacoity,2019,57
Assam,Dowry Deaths,2019,26
Assam,Kidnapping & Abduction,2019,2250
Assam,Murder,2019,1330
Assam,Rape,2019,715
Assam,Riots,2019,435
Assam,Robbery,2019,598
Assam,Theft,2019,8127
Assam,Burglary,2020,3956
Assam,Dacoity,2020,82
Assam,Dowry Deaths,2020,230
Assam,Kidnapping & Abduction,2020,2738
Assam,Murder,2020,5111
Assam,Rape,2020,1703
Assam,Riots,2020,658
Assam,Robbery,2020,764
Assam,Theft,2020,19248
Assam,Burglary,2021,3653
Assam,Dacoity,2021,160
Assam,Dowry Deaths,2021,286
Assam,Kidnapping & Abduction,2021,2431
Assam,Murder,2021,1622
Assam,Rape,2021,1288
Assam,Riots,2021,461
Assam,Robbery,2021,453
Assam,Theft,2021,12698
Assam,Burglary,2022,3053
Assam,Dacoity,2022,79
Assam,Dowry Deaths,2022,393
Assam,Kidnapping & Abduction,2022,2454
Assam,Murder,2022,754
Assam,Rape,2022,365
Assam,Riots,2022,523
Assam,Robbery,2022,647
Assam,Theft,2022,8560
Bihar,Burglary,2001,10748
Bihar,Dacoity,2001,134
Bihar,Dowry Deaths,2001,891
Bihar,Kidnapping & Abduction,2001,8642
Bihar,Murder,2001,2085
Bihar,Rape,2001,2624
Bihar,Riots,2001,1783
Bihar,Robbery,2001,4023
Bihar,Theft,2001,54810
Bihar,Burglary,2002,1026
Bihar,Dacoity,2002,102
Bihar,Dowry Deaths,2002,1196
Bihar,Kidnapping & Abduction,2002,6024
Bihar,Murder,2002,5266
Bihar,Rape,2002,105
Bihar,Riots,2002,977
Bihar,Robbery,2002,967
Bihar,Theft,2002,62875
Bihar,Burglary,2003,17931
Bihar,Dacoity,2003,80
Bihar,Dowry Deaths,2003,1129
Bihar,Kidnapping & Abduction,2003,5363
Bihar,Murder,2003,4029
Bihar,Rape,2003,1247
Bihar,Riots,2003,1687
Bihar,Robbery,2003,1649
Bihar,Theft,2003,46762
Bihar,Burglary,2004,9117
Bihar,Dacoity,2004,169
Bihar,Dowry Deaths,2004,357
Bihar,Kidnapping & Abduction,2004,10008
Bihar,Murder,2004,2542
Bihar,Rape,2004,2065
Bihar,Riots,2004,2123
Bihar,Robbery,2004,1613
Bihar,Theft,2004,24881
Bihar,Burglary,2005,2644
Bihar,Dacoity,2005,124
Bihar,Dowry Deaths,2005,385
Bihar,Kidnapping & Abduction,2005,14066
Bihar,Murder,2005,1116
Bihar,Rape,2005,1442
Bihar,Riots,2005,1151
Bihar,Robbery,2005,197
Bihar,Theft,2005,24508
Bihar,Burglary,2006,3127
Bihar,Dacoity,2006,128
Bihar,Dowry Deaths,2006,1088
Bihar,Kidnapping & Abduction,2006,12777
Bihar,Murder,2006,3111
Bihar,Rape,2006,559
Bihar,Riots,2006,0
Bihar,Robbery,2006,1100
Bihar,Theft,2006,47290
Bihar,Burglary,2007,7651
Bihar,Dacoity,2007,79
Bihar,Dowry Deaths,2007,676
Bihar,Kidnapping & Abduction,2007,5056
Bihar,Murder,2007,2885
Bihar,Rape,2007,1357
Bihar,Riots,2007,473
Bihar,Robbery,2007,1967
Bihar,Theft,2007,25660
Bihar,Burglary,2008,3097
Bihar,Dacoity,2008,231
Bihar,Dowry Deaths,2008,278
Bihar,Kidnapping & Abduction,2008,4612
Bihar,Murder,2008,2639
Bihar,Rape,2008,483
Bihar,Riots,2008,1437
Bihar,Robbery,2008,26
Bihar,Theft,2008,9407
Bihar,Burglary,2009,11746
Bihar,Dacoity,2009,82
Bihar,Dowry Deaths,2009,1641
Bihar,Kidnapping & Abduction,2009,4612
Bihar,Murder,2009,1671
Bihar,Rape,2009,103
Bihar,Riots,2009,809
Bihar,Robbery,2009,458
Bihar,Theft,2009,95627
Bihar,Burglary,2010,21725
Bihar,Dacoity,2010,130
Bihar,Dowry Deaths,2010,737
Bihar,Kidnapping & Abduction,2010,6650
Bihar,Murder,2010,938
Bihar,Rape,2010,1115
Bihar,Riots,2010,0
Bihar,Robbery,2010,2252
Bihar,Theft,2010,13805
Bihar,Burglary,2011,9265
Bihar,Dacoity,2011,54
Bihar,Dowry Deaths,2011,1160
Bihar,Kidnapping & Abduction,2011,9264
Bihar,Murder,2011,2085
Bihar,Rape,2011,726
Bihar,Riots,2011,1001
Bihar,Robbery,2011,1019
Bihar,Theft,2011,0
Bihar,Burglary,2012,0
Bihar,Dacoity,2012,163
Bihar,Dowry Deaths,2012,1498
Bihar,Kidnapping & Abduction,2012,10816
Bihar,Murder,2012,1538
Bihar,Rape,2012,754
Bihar,Riots,2012,2497
Bihar,Robbery,2012,248
Bihar,Theft,2012,35713
Bihar,Burglary,2013,6580
Bihar,Dacoity,2013,242
Bihar,Dowry Deaths,2013,396
Bihar,Kidnapping & Abduction,2013,13514
Bihar,Murder,2013,2004
Bihar,Rape,2013,1824
Bihar,Riots,2013,1169
Bihar,Robbery,2013,1302
Bihar,Theft,2013,32792
Bihar,Burglary,2014,5923
Bihar,Dacoity,2014,134
Bihar,Dowry Deaths,2014,1167
Bihar,Kidnapping & Abduction,2014,5560
Bihar,Murder,2014,2984
Bihar,Rape,2014,1230
Bihar,Riots,2014,1041
Bihar,Robbery,2014,1234
Bihar,Theft,2014,40434
Bihar,Burglary,2015,8194
Bihar,Dacoity,2015,185
Bihar,Dowry Deaths,2015,913
Bihar,Kidnapping & Abduction,2015,6946
Bihar,Murder,2015,2779
Bihar,Rape,2015,1819
Bihar,Riots,2015,3185
Bihar,Robbery,2015,1788
Bihar,Theft,2015,27595
Bihar,Burglary,2016,4347
Bihar,Dacoity,2016,33
Bihar,Dowry Deaths,2016,2333
Bihar,Kidnapping & Abduction,2016,4429
Bihar,Murder,2016,1847
Bihar,Rape,2016,1636
Bihar,Riots,2016,1522
Bihar,Robbery,2016,3304
Bihar,Theft,2016,17744
Bihar,Burglary,2017,5076
Bihar,Dacoity,2017,283
Bihar,Dowry Deaths,2017,1116
Bihar,Kidnapping & Abduction,2017,4155
Bihar,Murder,2017,1929
Bihar,Rape,2017,303
Bihar,Riots,2017,1536
Bihar,Robbery,2017,0
Bihar,Theft,2017,18553
Bihar,Burglary,2018,21130
Bihar,Dacoity,2018,0
Bihar,Dowry Deaths,2018,547
Bihar,Kidnapping & Abduction,2018,7624
Bihar,Murder,2018,1536
Bihar,Rape,2018,1732
Bihar,Riots,2018,2832
Bihar,Robbery,2018,1594
Bihar,Theft,2018,31678
Bihar,Burglary,2019,6216
Bihar,Dacoity,2019,8
Bihar,Dowry Deaths,2019,1039
Bihar,Kidnapping & Abduction,2019,6701
Bihar,Murder,2019,3030
Bihar,Rape,2019,1268
Bihar,Riots,2019,3494
Bihar,Robbery,2019,2953
Bihar,Theft,2019,20079
Bihar,Burglary,2020,10238
Bihar,Dacoity,2020,96
Bihar,Dowry Deaths,2020,1538
Bihar,Kidnapping & Abduction,2020,4230
Bihar,Murder,2020,3080
Bihar,Rape,2020,1342
Bihar,Riots,2020,1744
Bihar,Robbery,2020,1630
Bihar,Theft,2020,32850
Bihar,Burglary,2021,838
Bihar,Dacoity,2021,76
Bihar,Dowry Deaths,2021,829
Bihar,Kidnapping & Abduction,2021,11186
Bihar,Murder,2021,0
Bihar,Rape,2021,990
Bihar,Riots,2021,1958
Bihar,Robbery,2021,2485
Bihar,Theft,2021,29514
Bihar,Burglary,2022,5057
Bihar,Dacoity,2022,110
Bihar,Dowry Deaths,2022,550
Bihar,Kidnapping & Abduction,2022,0
Bihar,Murder,2022,2349
Bihar,Rape,2022,976
Bihar,Riots,2022,1571
Bihar,Robbery,2022,1015
Bihar,Theft,2022,36866
Chandigarh,Burglary,2001,371
Chandigarh,Dacoity,2001,7
Chandigarh,Dowry Deaths,2001,0
Chandigarh,Kidnapping & Abduction,2001,130
Chandigarh,Murder,2001,9
Chandigarh,Rape,2001,13
Chandigarh,Riots,2001,23
Chandigarh,Robbery,2001,43
Chandigarh,Theft,2001,2515
Chandigarh,Burglary,2002,290
Chandigarh,Dacoity,2002,0
Chandigarh,Dowry Deaths,2002,23
Chandigarh,Kidnapping & Abduction,2002,120
Chandigarh,Murder,2002,1
Chandigarh,Rape,2002,1
Chandigarh,Riots,2002,1
Chandigarh,Robbery,2002,41
Chandigarh,Theft,2002,1376
Chandigarh,Burglary,2003,273
Chandigarh,Dacoity,2003,3
Chandigarh,Dowry Deaths,2003,20
Chandigarh,Kidnapping & Abduction,2003,104
Chandigarh,Murder,2003,1
Chandigarh,Rape,2003,7
Chandigarh,Riots,2003,17
Chandigarh,Robbery,2003,81
Chandigarh,Theft,2003,1458
Chandigarh,Burglary,2004,300
Chandigarh,Dacoity,2004,9
Chandigarh,Dowry Deaths,2004,18
Chandigarh,Kidnapping & Abduction,2004,257
Chandigarh,Murder,2004,4
Chandigarh,Rape,2004,7
Chandigarh,Riots,2004,34
Chandigarh,Robbery,2004,60
Chandigarh,Theft,2004,1764
Chandigarh,Burglary,2005,276
Chandigarh,Dacoity,2005,2
Chandigarh,Dowry Deaths,2005,16
Chandigarh,Kidnapping & Abduction,2005,98
Chandigarh,Murder,2005,0
Chandigarh,Rape,2005,43
Chandigarh,Riots,2005,0
Chandigarh,Robbery,2005,57
Chandigarh,Theft,2005,1226
Chandigarh,Burglary,2006,365
Chandigarh,Dacoity,2006,3
Chandigarh,Dowry Deaths,2006,5
Chandigarh,Kidnapping & Abduction,2006,211
Chandigarh,Murder,2006,0
Chandigarh,Rape,2006,5
Chandigarh,Riots,2006,4
Chandigarh,Robbery,2006,75
Chandigarh,Theft,2006,1750
Chandigarh,Burglary,2007,218
Chandigarh,Dacoity,2007,0
Chandigarh,Dowry Deaths,2007,45
Chandigarh,Kidnapping & Abduction,2007,250
Chandigarh,Murder,2007,17
Chandigarh,Rape,2007,42
Chandigarh,Riots,2007,0
Chandigarh,Robbery,2007,48
Chandigarh,Theft,2007,1677
Chandigarh,Burglary,2008,107
Chandigarh,Dacoity,2008,7
Chandigarh,Dowry Deaths,2008,0
Chandigarh,Kidnapping & Abduction,2008,159
Chandigarh,Murder,2008,35
Chandigarh,Rape,2008,14
Chandigarh,Riots,2008,23
Chandigarh,Robbery,2008,60
Chandigarh,Theft,2008,774
Chandigarh,Burglary,2009,152
Chandigarh,Dacoity,2009,0
Chandigarh,Dowry Deaths,2009,3
Chandigarh,Kidnapping & Abduction,2009,119
Chandigarh,Murder,2009,21
Chandigarh,Rape,2009,38
Chandigarh,Riots,2009,50
Chandigarh,Robbery,2009,68
Chandigarh,Theft,2009,1400
Chandigarh,Burglary,2010,258
Chandigarh,Dacoity,2010,1
Chandigarh,Dowry Deaths,2010,43
Chandigarh,Kidnapping & Abduction,2010,76
Chandigarh,Murder,2010,0
Chandigarh,Rape,2010,37
Chandigarh,Riots,2010,20
Chandigarh,Robbery,2010,51
Chandigarh,Theft,2010,1825
Chandigarh,Burglary,2011,246
Chandigarh,Dacoity,2011,15
Chandigarh,Dowry Deaths,2011,7
Chandigarh,Kidnapping & Abduction,2011,188
Chandigarh,Murder,2011,0
Chandigarh,Rape,2011,39
Chandigarh,Riots,2011,20
Chandigarh,Robbery,2011,71
Chandigarh,Theft,2011,1680
Chandigarh,Burglary,2012,151
Chandigarh,Dacoity,2012,0
Chandigarh,Dowry Deaths,2012,21
Chandigarh,Kidnapping & Abduction,2012,108
Chandigarh,Murder,2012,21
Chandigarh,Rape,2012,28
Chandigarh,Riots,2012,20
Chandigarh,Robbery,2012,64
Chandigarh,Theft,2012,1600
Chandigarh,Burglary,2013,319
Chandigarh,Dacoity,2013,0
Chandigarh,Dowry Deaths,2013,2
Chandigarh,Kidnapping & Abduction,2013,103
Chandigarh,Murder,2013,25
Chandigarh,Rape,2013,50
Chandigarh,Riots,2013,25
Chandigarh,Robbery,2013,84
Chandigarh,Theft,2013,1351
Chandigarh,Burglary,2014,324
Chandigarh,Dacoity,2014,12
Chandigarh,Dowry Deaths,2014,23
Chandigarh,Kidnapping & Abduction,2014,74
Chandigarh,Murder,2014,18
Chandigarh,Rape,2014,56
Chandigarh,Riots,2014,40
Chandigarh,Robbery,2014,55
Chandigarh,Theft,2014,1096
Chandigarh,Burglary,2015,71
Chandigarh,Dacoity,2015,9
Chandigarh,Dowry Deaths,2015,11
Chandigarh,Kidnapping & Abduction,2015,158
Chandigarh,Murder,2015,16
Chandigarh,Rape,2015,57
Chandigarh,Riots,2015,34
Chandigarh,Robbery,2015,23
Chandigarh,Theft,2015,1608
Chandigarh,Burglary,2016,463
Chandigarh,Dacoity,2016,1
Chandigarh,Dowry Deaths,2016,2
Chandigarh,Kidnapping & Abduction,2016,107
Chandigarh,Murder,2016,14
Chandigarh,Rape,2016,64
Chandigarh,Riots,2016,26
Chandigarh,Robbery,2016,42
Chandigarh,Theft,2016,2735
Chandigarh,Burglary,2017,180
Chandigarh,Dacoity,2017,0
Chandigarh,Dowry Deaths,2017,16
Chandigarh,Kidnapping & Abduction,2017,138
Chandigarh,Murder,2017,17
Chandigarh,Rape,2017,0
Chandigarh,Riots,2017,10
Chandigarh,Robbery,2017,83
Chandigarh,Theft,2017,525
Chandigarh,Burglary,2018,125
Chandigarh,Dacoity,2018,0
Chandigarh,Dowry Deaths,2018,8
Chandigarh,Kidnapping & Abduction,2018,133
Chandigarh,Murder,2018,9
Chandigarh,Rape,2018,15
Chandigarh,Riots,2018,10
Chandigarh,Robbery,2018,45
Chandigarh,Theft,2018,1120
Chandigarh,Burglary,2019,187
Chandigarh,Dacoity,2019,12
Chandigarh,Dowry Deaths,2019,56
Chandigarh,Kidnapping & Abduction,2019,229
Chandigarh,Murder,2019,22
Chandigarh,Rape,2019,25
Chandigarh,Riots,2019,9
Chandigarh,Robbery,2019,32
Chandigarh,Theft,2019,1019
Chandigarh,Burglary,2020,657
Chandigarh,Dacoity,2020,11
Chandigarh,Dowry Deaths,2020,0
Chandigarh,Kidnapping & Abduction,2020,238
Chandigarh,Murder,2020,26
Chandigarh,Rape,2020,47
Chandigarh,Riots,2020,16
Chandigarh,Robbery,2020,75
Chandigarh,Theft,2020,2693
Chandigarh,Burglary,2021,292
Chandigarh,Dacoity,2021,0
Chandigarh,Dowry Deaths,2021,4
Chandigarh,Kidnapping & Abduction,2021,113
Chandigarh,Murder,2021,9
Chandigarh,Rape,2021,0
Chandigarh,Riots,2021,18
Chandigarh,Robbery,2021,56
Chandigarh,Theft,2021,1513
Chandigarh,Burglary,2022,165
Chandigarh,Dacoity,2022,0
Chandigarh,Dowry Deaths,2022,26
Chandigarh,Kidnapping & Abduction,2022,137
Chandigarh,Murder,2022,15
Chandigarh,Rape,2022,0
Chandigarh,Riots,2022,39
Chandigarh,Robbery,2022,34
Chandigarh,Theft,2022,835
Chhattisgarh,Burglary,2001,979
Chhattisgarh,Dacoity,2001,29
Chhattisgarh,Dowry Deaths,2001,417
Chhattisgarh,Kidnapping & Abduction,2001,1666
Chhattisgarh,Murder,2001,698
Chhattisgarh,Rape,2001,2094
Chhattisgarh,Riots,2001,212
Chhattisgarh,Robbery,2001,795
Chhattisgarh,Theft,2001,14819
Chhattisgarh,Burglary,2002,3762
Chhattisgarh,Dacoity,2002,80
Chhattisgarh,Dowry Deaths,2002,425
Chhattisgarh,Kidnapping & Abduction,2002,293
Chhattisgarh,Murder,2002,363
Chhattisgarh,Rape,2002,816
Chhattisgarh,Riots,2002,443
Chhattisgarh,Robbery,2002,577
Chhattisgarh,Theft,2002,5767
Chhattisgarh,Burglary,2003,1810
Chhattisgarh,Dacoity,2003,38
Chhattisgarh,Dowry Deaths,2003,381
Chhattisgarh,Kidnapping & Abduction,2003,4013
Chhattisgarh,Murder,2003,1251
Chhattisgarh,Rape,2003,378
Chhattisgarh,Riots,2003,438
Chhattisgarh,Robbery,2003,254
Chhattisgarh,Theft,2003,21438
Chhattisgarh,Burglary,2004,2726
Chhattisgarh,Dacoity,2004,57
Chhattisgarh,Dowry Deaths,2004,291
Chhattisgarh,Kidnapping & Abduction,2004,1093
Chhattisgarh,Murder,2004,1005
Chhattisgarh,Rape,2004,811
Chhattisgarh,Riots,2004,274
Chhattisgarh,Robbery,2004,730
Chhattisgarh,Theft,2004,9516
Chhattisgarh,Burglary,2005,4230
Chhattisgarh,Dacoity,2005,75
Chhattisgarh,Dowry Deaths,2005,290
Chhattisgarh,Kidnapping & Abduction,2005,1462
Chhattisgarh,Murder,2005,729
Chhattisgarh,Rape,2005,2495
Chhattisgarh,Riots,2005,255
Chhattisgarh,Robbery,2005,609
Chhattisgarh,Theft,2005,1770
Chhattisgarh,Burglary,2006,4701
Chhattisgarh,Dacoity,2006,58
Chhattisgarh,Dowry Deaths,2006,144
Chhattisgarh,Kidnapping & Abduction,2006,2075
Chhattisgarh,Murder,2006,939
Chhattisgarh,Rape,2006,674
Chhattisgarh,Riots,2006,284
Chhattisgarh,Robbery,2006,712
Chhattisgarh,Theft,2006,13505
Chhattisgarh,Burglary,2007,3862
Chhattisgarh,Dacoity,2007,19
Chhattisgarh,Dowry Deaths,2007,236
Chhattisgarh,Kidnapping & Abduction,2007,1866
Chhattisgarh,Murder,2007,926
Chhattisgarh,Rape,2007,964
Chhattisgarh,Riots,2007,593
Chhattisgarh,Robbery,2007,335
Chhattisgarh,Theft,2007,9872
Chhattisgarh,Burglary,2008,1783
Chhattisgarh,Dacoity,2008,35
Chhattisgarh,Dowry Deaths,2008,67
Chhattisgarh,Kidnapping & Abduction,2008,2390
Chhattisgarh,Murder,2008,524
Chhattisgarh,Rape,2008,2156
Chhattisgarh,Riots,2008,338
Chhattisgarh,Robbery,2008,337
Chhattisgarh,Theft,2008,8039
Chhattisgarh,Burglary,2009,2459
Chhattisgarh,Dacoity,2009,17
Chhattisgarh,Dowry Deaths,2009,236
Chhattisgarh,Kidnapping & Abduction,2009,1706
Chhattisgarh,Murder,2009,711
Chhattisgarh,Rape,2009,972
Chhattisgarh,Riots,2009,231
Chhattisgarh,Robbery,2009,709
Chhattisgarh,Theft,2009,10281
Chhattisgarh,Burglary,2010,3814
Chhattisgarh,Dacoity,2010,54
Chhattisgarh,Dowry Deaths,2010,222
Chhattisgarh,Kidnapping & Abduction,2010,269
Chhattisgarh,Murder,2010,545
Chhattisgarh,Rape,2010,176
Chhattisgarh,Riots,2010,286
Chhattisgarh,Robbery,2010,727
Chhattisgarh,Theft,2010,16696
Chhattisgarh,Burglary,2011,1276
Chhattisgarh,Dacoity,2011,71
Chhattisgarh,Dowry Deaths,2011,50
Chhattisgarh,Kidnapping & Abduction,2011,2795
Chhattisgarh,Murder,2011,257
Chhattisgarh,Rape,2011,1552
Chhattisgarh,Riots,2011,298
Chhattisgarh,Robbery,2011,334
Chhattisgarh,Theft,2011,10679
Chhattisgarh,Burglary,2012,3189
Chhattisgarh,Dacoity,2012,100
Chhattisgarh,Dowry Deaths,2012,220
Chhattisgarh,Kidnapping & Abduction,2012,2363
Chhattisgarh,Murder,2012,1695
Chhattisgarh,Rape,2012,1382
Chhattisgarh,Riots,2012,206
Chhattisgarh,Robbery,2012,437
Chhattisgarh,Theft,2012,8908
Chhattisgarh,Burglary,2013,5612
Chhattisgarh,Dacoity,2013,0
Chhattisgarh,Dowry Deaths,2013,844
Chhattisgarh,Kidnapping & Abduction,2013,1455
Chhattisgarh,Murder,2013,779
Chhattisgarh,Rape,2013,1368
Chhattisgarh,Riots,2013,176
Chhattisgarh,Robbery,2013,478
Chhattisgarh,Theft,2013,9292
Chhattisgarh,Burglary,2014,3786
Chhattisgarh,Dacoity,2014,24
Chhattisgarh,Dowry Deaths,2014,245
Chhattisgarh,Kidnapping & Abduction,2014,3798
Chhattisgarh,Murder,2014,1086
Chhattisgarh,Rape,2014,848
Chhattisgarh,Riots,2014,488
Chhattisgarh,Robbery,2014,291
Chhattisgarh,Theft,2014,12417
Chhattisgarh,Burglary,2015,682
Chhattisgarh,Dacoity,2015,45
Chhattisgarh,Dowry Deaths,2015,286
Chhattisgarh,Kidnapping & Abduction,2015,660
Chhattisgarh,Murder,2015,1792
Chhattisgarh,Rape,2015,888
Chhattisgarh,Riots,2015,323
Chhattisgarh,Robbery,2015,679
Chhattisgarh,Theft,2015,9352
Chhattisgarh,Burglary,2016,2967
Chhattisgarh,Dacoity,2016,50
Chhattisgarh,Dowry Deaths,2016,312
Chhattisgarh,Kidnapping & Abduction,2016,1516
Chhattisgarh,Murder,2016,611
Chhattisgarh,Rape,2016,1439
Chhattisgarh,Riots,2016,442
Chhattisgarh,Robbery,2016,636
Chhattisgarh,Theft,2016,6327
Chhattisgarh,Burglary,2017,2202
Chhattisgarh,Dacoity,2017,117
Chhattisgarh,Dowry Deaths,2017,393
Chhattisgarh,Kidnapping & Abduction,2017,1089
Chhattisgarh,Murder,2017,661
Chhattisgarh,Rape,2017,1636
Chhattisgarh,Riots,2017,298
Chhattisgarh,Robbery,2017,569
Chhattisgarh,Theft,2017,17284
Chhattisgarh,Burglary,2018,3659
Chhattisgarh,Dacoity,2018,73
Chhattisgarh,Dowry Deaths,2018,213
Chhattisgarh,Kidnapping & Abduction,2018,0
Chhattisgarh,Murder,2018,869
Chhattisgarh,Rape,2018,1257
Chhattisgarh,Riots,2018,359
Chhattisgarh,Robbery,2018,420
Chhattisgarh,Theft,2018,13299
Chhattisgarh,Burglary,2019,3592
Chhattisgarh,Dacoity,2019,54
Chhattisgarh,Dowry Deaths,2019,411
Chhattisgarh,Kidnapping & Abduction,2019,1989
Chhattisgarh,Murder,2019,702
Chhattisgarh,Rape,2019,661
Chhattisgarh,Riots,2019,407
Chhattisgarh,Robbery,2019,240
Chhattisgarh,Theft,2019,11552
Chhattisgarh,Burglary,2020,2407
Chhattisgarh,Dacoity,2020,65
Chhattisgarh,Dowry Deaths,2020,583
Chhattisgarh,Kidnapping & Abduction,2020,1628
Chhattisgarh,Murder,2020,1282
Chhattisgarh,Rape,2020,2042
Chhattisgarh,Riots,2020,399
Chhattisgarh,Robbery,2020,35
Chhattisgarh,Theft,2020,15533
Chhattisgarh,Burglary,2021,1978
Chhattisgarh,Dacoity,2021,4
Chhattisgarh,Dowry Deaths,2021,300
Chhattisgarh,Kidnapping & Abduction,2021,1840
Chhattisgarh,Murder,2021,963
Chhattisgarh,Rape,2021,1211
Chhattisgarh,Riots,2021,329
Chhattisgarh,Robbery,2021,814
Chhattisgarh,Theft,2021,14502
Chhattisgarh,Burglary,2022,4323
Chhattisgarh,Dacoity,2022,47
Chhattisgarh,Dowry Deaths,2022,382
Chhattisgarh,Kidnapping & Abduction,2022,455
Chhattisgarh,Murder,2022,1072
Chhattisgarh,Rape,2022,1138
Chhattisgarh,Riots,2022,428
Chhattisgarh,Robbery,2022,556
Chhattisgarh,Theft,2022,6660
Dadra & Nagar Haveli and Daman & Diu,Burglary,2001,106
Dadra & Nagar Haveli and Daman & Diu,Dacoity,2001,0
Dadra & Nagar Haveli and Daman & Diu,Dowry Deaths,2001,10
Dadra & Nagar Haveli and Daman & Diu,Kidnapping & Abduction,2001,71
Dadra & Nagar Haveli and Daman & Diu,Murder,2001,0
Dadra & Nagar Haveli and Daman & Diu,Rape,2001,0
Dadra & Nagar Haveli and Daman & Diu,Riots,2001,19
Dadra & Nagar Haveli and Daman & Diu,Robbery,2001,1
Dadra & Nagar Haveli and Daman & Diu,Theft,2001,416
Dadra & Nagar Haveli and Daman & Diu,Burglary,2002,60
Dadra & Nagar Haveli and Daman & Diu,Dacoity,2002,9
Dadra & Nagar Haveli and Daman & Diu,Dowry Deaths,2002,0
Dadra & Nagar Haveli and Daman & Diu,Kidnapping & Abduction,2002,111
Dadra & Nagar Haveli and Daman & Diu,Murder,2002,0
Dadra & Nagar Haveli and Daman & Diu,Rape,2002,0
Dadra & Nagar Haveli and Daman & Diu,Riots,2002,0
